date,AAPL.O,MSFT.O,AMZN.O,GOOGL.O,ADBE.O,INTC.O,CSCO.O,NFLX.O,TSLA.O,NVDA.O,.IXIC
2012-03-14,0.03781024467523331,0.003060912151821249,-0.012622568936562106,-0.0028974715918287375,-0.0131502045587375,-0.001091305929428743,-0.0012363996043520675,-0.010343206393982118,-0.022166805209199558,-0.028735632183907955,0.0002796163006433261
2012-03-15,-0.00681841310763609,0.0024412572474823424,0.011906068254142532,0.008344291303430174,0.011844832691738194,0.01056081573197365,-0.014112404060411032,0.04674584323040398,-0.008217625389628558,0.014966933518969716,0.005143501724914623
2012-03-16,1.7077669239862203e-05,-0.007610350076103556,0.003361709049503947,0.00629497850691485,-0.01024290313140186,-0.0007207207207207134,0.006027122049221623,-0.0019061450485614584,0.00914285714285712,0.00137174211248281,-0.000363175924380732
2012-03-19,0.026521167409532476,-0.012269938650306678,0.0025398540934882252,0.014303084602585558,0.020402128917800022,0.00036062026685890203,0.005491762356465202,0.03974172426336864,-0.009626274065685392,0.00273972602739736,0.007547639153459906
2012-03-20,0.00808517717517887,-0.006521739130434967,0.036707632600258666,-0.0007728950440077931,-0.0391190959142278,0.00036049026676288065,0.021350546176762686,0.0060351613749671795,-0.0005717552887363198,-0.016393442622950838,-0.0013546349957119785
2012-03-21,-0.005709947851343378,-0.0025007814942168416,-0.00311963812197813,0.01024483417259936,0.012062726176115923,0.0009009009009008917,-0.003403014098201318,0.04416623195965941,0.005434782608695565,0.004166666666666652,0.00038059300944981445
2012-03-22,-0.005244813278008187,0.002663741773738737,0.0034944974704012033,0.009484671395981303,0.004469606674612603,0.004320432043204425,-0.005853658536585371,-0.011407160699417052,-0.021337126600284417,-0.0013831258644537714,-0.0039020329591716862
2012-03-23,-0.0054893716421398064,0.0004688232536331771,0.013721413721413667,-0.005355622629827472,0.0031148027291603153,-0.0007169743681663121,0.007360157016683022,0.012296807883432903,-0.009302325581395321,0.007271468144044446,0.001501638744891176
2012-03-26,0.01833738780303662,0.01811933770696683,0.0401456111566858,0.010488803124854007,0.01730001478633736,0.01130044843049327,0.015099853872381885,0.014976287544720801,0.09741784037558676,0.0120316259883122,0.017813371926256316
2012-03-28,0.00511001171722425,-0.0101476014760149,-0.02083333333333337,0.013508083212265598,-0.004909038406006427,-0.013834693153600641,0.008130081300812941,-0.015455374160934676,-0.0023721665788086765,0.022941970310391246,-0.004932139022865933
2012-03-29,-0.012564359962436433,-0.0021745883814849876,0.01715052694372643,-0.011208368915456957,0.0005803830528148257,0.012949640287769792,-0.0023719165085387406,-0.03160641387147023,-0.013738441215323638,0.00461741424802109,-0.003091827269916525
2012-03-30,-0.01690551929951134,0.004202988792030071,-0.01026342798494706,-0.011057818355669768,-0.004930394431554408,-0.0015980113636364646,0.005706134094151105,-8.691873098642944e-05,-0.002410929547280949,0.010833880499015125,-0.001224413315414008
2012-04-02,0.03182386790092573,0.0010851030847929266,-0.02202360377265311,0.008857837938992974,0.011366948411541733,0.009425573537257703,0.001891252955082967,-0.00930111265646727,-0.01772287862513444,-0.004222150048717066,0.00909893678616358
2012-04-03,0.017280118972568426,-0.010839269123567585,0.008129260287806028,-0.006646880603474958,-0.011239193083573462,-0.009513742071881603,-0.017461066540821135,-0.008861981223128979,0.03909240021869875,-0.016307893020221842,-0.00196493252556329
2012-04-04,-0.007960973749444045,-0.022855353788353128,-0.028398277071020717,-0.011624288070710476,-0.024774118332847594,-0.006403415154749181,-0.022094140249759864,-0.023902266288951757,-0.07918968692449357,-0.02851458885941638,-0.014607026660714229
2012-04-05,0.01500856946068474,0.009932713873758381,0.002061961956801861,-0.004455640399905425,0.0038852361028094418,0.005012531328320913,-0.006876227897838927,0.0021766733176127318,-0.014857142857143013,-0.0013651877133105117,0.004044861786974829
2012-04-09,0.004024113117030659,-0.013324873096446588,-0.012963629816348465,-0.0023405870445344368,-0.01101518309020555,-0.011043819023868862,-0.012858555885261969,-0.03457013574660628,-0.038573085846867694,-0.012987012987013102,-0.010848888167505288
2012-04-10,-0.012243999811388795,-0.020257234726688167,-0.02548600614999741,-0.00630904825312284,-0.01836243226971701,-0.011167146974063513,-0.020541082164328706,-0.044619422572178435,-0.020814479638009087,-0.01939058171745145,-0.018332305026451556
2012-04-11,-0.0035643816434345332,-0.00410239579914673,0.005294683923414256,0.014516798009124754,0.012112848819380684,0.014571948998178597,0.02378516624040916,-0.020702511773940335,0.019408502772643388,0.012711864406779627,0.008438028630458616
2012-04-12,-0.0054774832321944356,0.02076124567474058,0.014470394211842263,0.023665010378011164,0.01651264959854548,0.022621184919209947,0.0022483137646764906,0.04458471095080663,0.010577213659715756,0.023709902370990132,0.01295889884168866
2012-04-13,-0.028164490903543782,-0.0053268765133173135,-0.01169437306623311,-0.04056773321454332,-0.011028315946348677,-0.0136938202247191,-0.010468594217347804,-0.0008632265490121638,0.0044856459330144816,-0.03542234332425065,-0.014472026312775221
2012-04-16,-0.04147183715281788,0.008601103537812405,-0.015706250663270693,-0.029666986871597856,-0.010096443640747466,0.011213955144179444,-0.006297229219143552,-0.02899107228568687,-0.03989282524560889,-0.012005649717514166,-0.007614575619410591
2012-04-17,0.05097133401134224,0.011745776347546366,0.015579514824797691,0.0057749104888875635,0.0302938042319989,0.0022883295194506825,0.017997465145753955,0.05803262481463167,-0.00031007751937983663,0.0021443888491778917,0.018210413599250463
2012-04-18,-0.0022306052156797485,-0.009541984732824416,0.014225808163915277,-0.0034778614433126354,-0.013297872340425565,-0.0182648401826484,-0.0009960159362549792,-0.0005606428704915123,0.013027295285359619,-0.010699001426533572,-0.003736665330187239
2012-04-19,-0.03435578788177651,-0.004174694926139977,0.0001570105197048477,-0.013416742118692926,-0.014525306978137142,-0.009302325581395321,-0.007726819541375773,0.001215407629020282,0.015309246785058184,-0.015501081470800315,-0.007880717148559202
2012-04-23,-0.002233934866836429,-0.009253547193090794,-0.009158858827244987,0.002583632520216206,-0.013309134906231201,-0.005434782608695676,-0.011551983927674536,-0.04024125907077558,-0.03679131483715292,-0.011949215832711024,-0.009998500224966289
2012-04-24,-0.019975511631974974,-0.0062266500622664145,0.011102847428814178,0.0061412315930389205,-0.006744328632740659,-0.0051001821493624755,-0.013211382113821002,-0.1390416339355851,-0.0037570444583593376,-0.030990173847316727,-0.0029793465636519523
2012-04-25,0.08874134361390751,0.00877192982456143,0.02148899280197547,0.014053586575082821,0.02253086419753103,0.02013914317099963,0.003604531410916323,-0.015168795620438047,0.03425518541797601,0.020280811232449292,0.022970691518098496
2012-04-26,-0.0037704918032787083,-0.002795031055900732,0.008075300894969883,0.009430558289050595,0.0039239360096587905,0.012921751615218913,0.005643919958953525,-0.01482339316734227,0.01762382254633854,0.000764525993883769,0.006924938028736172
2012-04-27,-0.00773407931545167,-0.004048582995951344,0.15745701311291382,-0.0007961395356393952,0.009621166566446293,0.005669737774627981,0.019387755102040716,-0.01563418361349478,-0.004478948939982019,-0.008403361344537785,0.006093863194574167
2012-04-30,-0.03154228855721386,0.001094434021263302,0.02226140621556083,-0.0164720803928583,-0.0008933889219774338,0.0005285412262157063,0.008758758758758756,-0.042990207786004264,-0.006298740251949542,0.0015408320493066618,-0.007441678613319347
2012-05-01,-0.0031679167094763594,-0.00015617679212875935,-0.008020698576972851,-0.0006943870381086459,0.006557377049180468,0.01954569466455358,-0.008682709005209621,0.015223359121537383,0.01961968004829462,0.017692307692307674,0.001339303299675576
2012-05-02,0.006613643000704217,-0.006560449859418838,0.0009128847157016118,0.00468209718246948,-0.000296120817293577,0.007944732297063828,-0.007007007007007071,0.010693215339233175,0.00473653049141487,-0.028722600151171673,0.0030848008811843464
2012-05-03,-0.007099218403358365,-0.0012578616352201255,-0.0034744842562433043,0.0061917465336100985,-0.013033175355450122,-0.021247429746401703,-0.006048387096774244,-0.07612793384409589,-0.043606364172068424,-0.017120622568093324,-0.011618216579244
2012-05-04,-0.02847959850125481,-0.024559193954659997,-0.023796033994334276,-0.022994337337566728,-0.021308523409363733,-0.02310924369747902,-0.030425963488843744,-0.037185731209688044,-0.019408502772643388,-0.029295328582739533,-0.022471315676354853
2012-05-07,0.007483414418399059,-0.010652033570045294,0.0052234474753336535,0.017722833643231573,-0.002759889604415755,-0.005017921146953319,-0.0020920502092051096,0.004169799712899103,0.020106817467797855,0.0171288743882545,0.0004803236434240965
2012-05-08,-0.0022827842944441734,-0.004893964110929794,-0.005596020607568031,0.008624804542836095,0.004612546125461137,-0.014048991354466911,-0.019392033542976805,-0.008985704560925734,-0.070218663381583,-0.000801924619085792,-0.003884696527101661
2012-05-09,0.001760005632018169,0.008524590163934587,-0.004108977221974008,-0.005940044713523385,-0.0045913682277318735,-0.006576543660942624,0.0037413148049172396,0.021431515318037997,-0.004306061609804401,0.0040128410914925805,-0.003923605100686567
2012-05-10,0.0023542640289540007,-0.0006501950585177108,0.01663826352139197,0.007403759336780835,-0.0184501845018451,0.0018389113644721178,-0.10489882854100119,-0.02595830531270993,0.09647371922821013,-0.007194244604316502,-0.00036460161310658545
2012-05-11,-0.006678118207950612,0.013662979830839417,0.00436719749437553,-0.013737248639311583,0.00877192982456143,0.014317180616740144,-0.01814396192742418,0.06848936757801694,-0.021541262135922445,0.06360708534621584,6.13572217451619e-05
2012-05-14,-0.014981207319440304,-0.015404364569961526,-0.02086261419536184,-0.002032285246930887,0.0009316770186333923,-0.022258414766557988,0.012117540139351624,-0.005427759110881447,-0.067906976744186,-0.006056018168054456,-0.010648233361283288
2012-05-15,-0.009046612446705793,-0.015319426336375397,0.00654914098595949,0.01177152317880803,0.0031026993484331022,-0.0049972237645753426,-0.009877282250823072,0.006756756756756799,-0.02095808383233555,-0.00990099009900991,-0.0030386759365804705
2012-05-16,-0.012826075166765927,-0.010261502813637913,-0.0014706537724497037,0.029160053018278287,0.0009279307145066973,-0.01432291666666663,0.009068923821039965,-0.04233350542075365,-0.00849473326537542,-0.020384615384615445,-0.006814663275461763
2012-05-17,-0.029217598315249727,-0.006020066889632081,-0.025439614389002996,-0.009349212153975772,-0.01081582200247222,-0.011511605963389293,-0.008388256440982622,-0.030053908355795245,-0.020904729266621014,-0.0066745190420101075,-0.020998315959416036
2012-05-18,0.0004904549913224976,-0.015141318977119789,-0.020653965927825646,-0.03635342267875774,-0.021868166198063088,-0.004581901489117968,-0.004833836858006202,-0.02792830345977515,-0.035351767588379324,-0.04505928853754948,-0.012403640770660584
2012-05-21,0.05826011538896636,0.01639904338913567,0.019920505026888025,0.022834776815456426,0.022357074417119094,0.0030686612965094007,0.012143290831815534,0.02544311034877067,0.04390420899854863,0.01738410596026485,0.02462222766024058
2012-05-23,0.024399877910838974,-0.021841397849462485,0.009055867737890688,0.014414114513981335,0.005310840362386715,-0.02266615443718789,-0.002390914524805665,0.06202924235711116,0.007469957778499348,0.02471169686985175,0.003888583625681452
2012-05-24,-0.009183959618620174,-0.0013740982480247022,-0.009388807069219518,-0.009516621271289494,-0.019888129272840338,0.008254716981132004,-0.01797483523067711,-0.022806285634821344,-0.02256608639587354,-0.026527331189710623,-0.003768262388952004
2012-05-25,-0.005359796221609092,-0.00034399724802203213,-0.010918044973053265,-0.020094092701189337,0.0019023462270133518,0.0035087719298245723,-0.0036607687614400586,-0.0007115411982353548,-0.016820580474934066,0.023947151114781295,-0.0006515506906437096
2012-05-29,0.017748848458980282,0.01720578114246396,0.008736906383578269,0.004750393048535306,0.014240506329113778,0.01359751359751371,0.015921616656460635,-0.011107946454001816,0.06306608520630674,0.02580645161290329,0.011791945812026583
2012-05-30,0.012057245705698216,-0.007442489851150147,-0.025704307334109444,-0.010280310933135972,-0.023712948517940702,0.0015331544653123252,-0.012055455093429757,-0.030241935483870885,-0.04039129062795832,-0.011792452830188704,-0.011713729410412266
2012-05-31,-0.0024863166255156832,-0.005112474437627745,0.017588299956984965,-0.012529112762014849,-0.007670182166826467,-0.011098354381936404,-0.0036607687614400586,-0.05791505791505802,-0.029924366984544593,-0.011137629276054106,-0.0035314517720698158
2012-06-01,-0.028975472971803362,-0.02535114765330604,-0.02202808698511094,-0.017009262128568126,-0.03961352657004835,-0.027089783281733726,-0.02265768524188594,-0.007723833543505698,-0.045762711864406835,-0.03620273531777951,-0.028245630168285407
2012-06-04,0.005882457797821594,0.0035149384885764245,0.030496590145038693,0.013327962450523811,0.016431924882629012,-0.003977724741447974,0.009398496240601517,0.03256552819698166,-0.009591474245115417,-0.02086811352253759,0.00456054275190354
2012-06-05,-0.002587322121604063,-0.0015761821366024886,-0.006338257911171152,-0.014137817798441366,0.013032002639392859,0.015575079872204523,0.0006207324643079382,-0.002615384615384575,0.0010760401721665591,0.028559249786871188,0.0065579472538142
2012-06-06,0.015333226729207672,0.029643922118926636,0.020777637071431876,0.01781174944338315,0.032079465885035185,0.02516712544239086,0.035049627791563065,0.016196205460434765,0.04693658187029737,0.02693742229589735,0.023976732382806842
2012-06-07,0.0004549749763762545,-0.004088586030664421,0.005329902591435509,-0.0040305217286460415,-0.011675607447144243,-0.004986574606827721,-0.006293077614623943,-0.01882210078931379,-0.009924709103353857,-0.04035512510088779,-0.0048159397058409326
2012-06-08,0.015042328412509631,0.01436879917892564,-0.001462522851919723,0.0038393026996179636,0.010536398467432928,0.018118735543561915,0.009047044632086942,0.01547029702970315,0.03975112340131348,0.019343986543313596,0.009678490438075338
2012-06-11,-0.01576716294458247,-0.025463743676222617,-0.009062614426949667,-0.02058747523473181,-0.01642969984202214,-0.016092389246497585,-0.015242080095636545,-0.04021937842778789,-0.031914893617021156,0.011551155115511635,-0.017033885853023678
2012-06-12,0.008736453245093534,0.013670185153140668,-0.00036951501154747213,-0.00598065083553212,0.020558946353999463,0.02058880123147966,0.01911987860394526,0.0003174603174602719,0.018543956043955978,0.020391517128874437,0.011865908823979643
2012-06-13,-0.006942515967786722,-0.005462615227039946,-0.007808890121060896,-0.007096089187754284,0.0006295247088448086,0.0007541478129713397,-0.008040500297796238,-0.0030149158997144765,0.0037086985839516196,-0.026378896882494063,-0.008603375928133983
2012-06-14,-0.0011010906040268553,0.00720906282183309,-0.0013039631164717402,-0.0036357803560927993,-0.003774771940861843,0.016578749058025588,0.015911137796457586,-0.0027057138309724005,-0.012764528048370805,-0.012315270935960632,0.00628678674949712
2012-06-15,0.00454919251832786,0.023176550783912786,0.018186057356027074,0.00976656828548439,0.022734449005367807,0.013343217197924417,0.010638297872340496,0.049952122566230495,0.01769309288873755,0.021612635078969156,0.012858165305165592
2012-06-18,0.020291571595283386,-0.005996002664890088,0.01973895122509739,0.011230979079201564,0.007409694350108076,0.002926115581565636,0.002339181286549641,0.014287885696914415,0.06452691407556,0.008950366151342593,0.007842522974101929
2012-06-19,0.002782614633480174,0.028820375335120607,0.00615287882870752,0.018708942804589457,0.007968127490039834,0.003282275711159688,0.002333722287047868,0.0464558669264199,0.00785175879396971,0.06733870967741917,0.011891563310572728
2012-06-20,-0.0028412863247135878,0.007491856677524389,-0.004508324777931505,-0.006912798995752478,-0.02736394040741874,0.004725554343874894,0.019208381839348254,-0.02392954317628526,0.05266438142723606,0.01624480544012097,0.00023551417180911471
2012-06-21,-0.013779127634910404,-0.025703200775945678,-0.010963142319074581,-0.021298332496407002,-0.023757424195060883,-0.03364688856729381,-0.033409480296973215,-0.03402338649334635,-0.047069271758437115,-0.045724907063196873,-0.024351208858707563
2012-06-22,0.007668738206934922,0.018748962999834085,0.007185764479202161,0.01109322198828755,0.010726865193724011,0.008423811306626616,0.012112259970457728,0.030680437424058127,0.04954954954954949,0.012465913517724747,0.011657555376011208
2012-06-25,-0.019472599209757746,-0.027198697068403943,-0.009407634137558518,-0.01886330230279276,-0.022810074449548634,-0.032856877668461015,-0.011383537653239961,-0.012231063955201904,-0.019979280745893058,-0.031165833012697153,-0.01945084047268386
2012-06-26,0.0022075635331528787,0.0051900217646074776,0.025173808333712078,0.007098270019618269,0.007294537202139795,-0.0017274472168906652,-0.007085916740478204,-0.0034312994181709966,-0.045303533675626784,0.011119936457506086,0.006311350558501738
2012-06-27,0.0043267339714174735,0.004996668887408573,4.43242764061047e-05,0.008181624991145497,0.010943031863533959,0.008267640838300228,-0.005055010407374438,-0.004640718562874291,0.011072445428661926,0.03220738413197166,0.007449037511474854
2012-06-28,-0.009486510008703264,-0.00861783228372559,-0.019102916408119897,-0.008765150184437132,-0.0076408787010505685,-0.014874141876430214,-0.014943215780035879,0.013084674387126016,-0.017209011264080365,0.007610350076103556,-0.008983347940403341
2012-06-29,0.0262718566031106,0.022734871280508218,0.031810582440920054,0.027927911963282703,0.038498556304138454,0.031746031746031855,0.041868932038835016,0.016701306413301698,-0.0038204393505252288,0.04380664652567967,0.030026425781455757
2012-07-02,0.014589041095890432,-0.0009807126511932607,0.004247865119334504,0.0006895719482131746,-0.005560704355885071,0.0005628517823639267,-0.005241700640652547,-0.009272103380302266,-0.02844359220198156,-0.02713458755426923,0.005512682918519252
2012-07-03,0.011628299466684755,0.00654450261780104,0.0009157509157509125,0.01267938050200712,0.009940975458216927,0.007312957059816272,0.004098360655737654,0.06175386882829792,0.008552631578947478,0.026403867608776554,0.00842021801079551
2012-07-05,0.017567274486578466,-0.0019505851755526882,-0.010761120550690562,0.013762482350339278,0.0006151953245157049,-0.011541325390915791,-0.012244897959183487,0.13436979455857845,0.018590998043052975,-0.010144927536231974,1.3440498911387877e-05
2012-07-06,-0.006656392432042524,-0.016775244299674252,-0.008852285739452181,-0.016680091287421095,-0.03565939133107898,-0.01487758945386064,-0.010035419126328327,0.0020802741067058594,-0.007684918347742764,-0.019033674963396807,-0.01303374863916773
2012-07-10,-0.009252471941227247,-0.008666666666666711,-0.024661186403021507,-0.007354823296530699,0.000328623069339562,-0.02330913259457401,-0.014414414414414267,-0.03325701891794186,-0.0069863448713878284,-0.030257186081694476,-0.010041715414237817
2012-07-11,-0.006214958649150781,-0.014794889038332149,-0.005148063781321155,-0.018067732508165846,-0.007884362680683377,-0.0066510172143974255,-0.001828153564899515,0.01757447338900664,0.007675087943716186,-0.01638065522620913,-0.004944303370050918
2012-07-12,-0.009149115695779586,-0.022866894197952292,-0.013783944681046045,-0.0012430189604160091,-0.001986754966887383,-0.025600630169358096,-0.024420024420024333,0.04078882900538949,0.03776578863852742,-0.016653449643140306,-0.0075450661015658005
2012-07-13,0.010135247954583537,0.02654558155780662,0.014069465081723465,0.010587575375122782,0.016921035169210175,0.020614389652384935,0.020650813516895905,-0.0008238201718253624,0.04740061162079523,0.012499999999999956,0.014751290040087905
